idReponsvel,idAluno,grauParentestco,telefone,nome
258445066131984964884996170597083120567,258441089353595723901652966534361121719,3º,21 8336 7409,Bárbara Fernandes
258819007054963464677126509589757690807,258815837294637593987434159454988534711,3º,+55 (081) 2934 4787,Bruna Moraes
259292792338308553070743249665535509431,259288049661272286695676861553716757431,2º,+55 (051) 0706 1191,Davi Lucas Silva
259909190453339705161555930564337599415,259905224529208728631247033714765726647,3º,(031) 8298 9461,Renan Monteiro
260529544192840706924442214322319655863,260523202770713065206479265521138402231,2º,+55 71 7632 1448,Isadora Ferreira
261000157180558724177623995096961909687,260996987816373666061077290778997556151,1º,+55 (011) 4711-5354,Srta. Eloah Moraes
261351137940496915190452227821273351095,261346386152221959671931042629752718263,3º,(031) 7956-5187,Lorenzo Duarte
262022205309910647500117705801576219575,262015863570870355725509485992123564983,2º,0800 855 5107,Brenda Rezende
262401703930033197909726234489838109623,262398533694338352136502344648816329655,3º,61 8367 7800,Sr. Leonardo Pires
263270837902780790377416226861046039479,263266875623145289504739254917669323703,3º,+55 (071) 4262 2821,Antônio da Rocha
263822265676195582622294666463546704823,263819095519728899364039927557752357815,1º,(031) 4095-3128,Bernardo Carvalho
264171661714427163322075857061962580919,264166907470079169865173629455055455159,1º,(031) 7788 7749,Laura Cunha
264951271428800950234576975614989042615,264946522255055357687398457434158924727,3º,31 2440-0423,Larissa Caldeira
265671450276225049633368647170863137719,265667516518728053894605148856573494199,3º,+55 (081) 2744 6101,Leandro Nunes
266234031394217787442848797718026126263,266228424496384815470536115357017703351,3º,0900 306 3695,Marina da Mota
266593669494702074637517469176417223607,266590498149812953663100754174236951479,3º,81 1118-6175,Bianca Pinto
267255221244885193743552159123367003063,267252842894674678039472065494940648375,3º,(061) 8524 4690,João Pedro Costa
267732190311940917851451970907495728055,267729006845142932193587301376187433911,1º,0800 101 2028,Dr. Matheus Nogueira
268385806093997633155604634501191566263,268382637284409712638809495621209424823,2º,+55 (031) 8131-8054,Srta. Ana Laura da Rosa
268762938881959345116315635848709407671,268759766903244924027980126681968149431,2º,41 7902 8942,Lucca Nogueira
269258902584065214040018301142677324727,269255735200584218782318607153091576759,1º,0900-750-1626,Srta. Isis da Rocha
269816665995951784462343012378116096951,269813500989315664631571113802782213047,1º,(051) 6648 5369,Alexia Alves
270454453734157725067714680278489498551,270450492801400986934272248670027252663,3º,0900 157 6510,Samuel da Luz
271195241490443197422862691690378167223,271192068640218988675489266370907210679,1º,51 0120 8259,João Vitor Costa
272012080597610599658850727463477314487,272009703435822521670541922663762494391,2º,+55 11 8295 2235,Sr. Gustavo Alves
272408223311657821689105128564963148727,272405052125225025744985033078590407607,1º,+55 (051) 5558-5275,Helena Araújo
273076117276250207655335471257512838071,273072945297535786566948452170033529783,2º,+55 (051) 5770 2413,Isabel Mendes
273751147242212090893141841712209200055,273747175772109738363316284873379152823,2º,(021) 1200-7464,Sr. Pedro Miguel Costela
274502221190836790189947975161079923639,274499843078310762031377690788496671671,3º,84 1153 7454,Isabella Farias
275235096192847475421412030006752969655,275231911141486239482012388569142002615,2º,+55 81 2841 1808,Henrique da Cruz
276035286056259642603992571322936066999,276032117246671722089180423653880497079,1º,41 1028 8602,Vitor Hugo Farias
276448064228361822205834240090251199415,276444894943404926604331277576342602679,1º,41 2971-4624,Srta. Ana Julia da Luz
276998700116292284377890287009524876215,276995531385932526379322653395172721591,1º,(031) 8655-5418,Benjamin Santos
277569936277214405452213548253645636535,277566766516888534765711998454868476855,3º,(041) 9373 5858,Emanuelly da Mata
278182370052677831295782683657554363319,278179200213123798094512674581944468407,1º,+55 (041) 1585 3125,Dra. Stella Silveira
278658530120966122251412344441510560695,278655361390606364250675101706672669623,1º,+55 11 4276-2303,Levi das Neves
279071309719175227107515688324169991095,279067348469505838919272209754844562359,1º,84 4621-4846,Vitor Hugo Campos
279674236115136941233820130835419104183,279670274786239390530416379821679707063,1º,+55 (084) 3538-3477,Pedro Miguel Oliveira
280464140103122531536177117851623359415,280459385938002700591183000808215282615,2º,+55 51 7698 2749,Melissa Aragão
280762038865685953102500169978606781367,280758869580729057500388658565049746359,2º,(081) 7173-3061,Luna Vieira
281108272670267101967210752419498820535,281105888536400722726333110490107216823,3º,(021) 9914 1605,Ana Sophia Moura
281475090902207406884337597801855976375,281471921854934998823293094611741049783,1º,+55 11 6463 5243,Luigi Porto
281921955485896260943582154660153394103,281918768691515449688077005754057622455,1º,71 2703 3941,João Lucas Lima
282407608989529661108511417936357098423,282403646313753347660219701680469705655,2º,61 6501-4354,Manuela da Mata
282741170724885628480379113462630187959,282737988684194568080688621222944310199,2º,+55 81 0963 1923,Eloah Nunes
283427273301927855244678865368100635575,283422519216036186814344839735491691447,2º,(031) 7586-7426,Thiago Carvalho
283953349330988683136052523207284229047,283950178065327724674186807615410144183,1º,84 0574-2034,Esther Vieira
284556276836144672454735120509020930999,284553106521221664170933652319411372983,3º,+55 21 1207-6491,Dr. Bernardo Almeida
284870811690588351707480998465541243831,284867641692577993477532006565279957943,2º,+55 (061) 8105 1382,Emanuel Araújo
285357270865406359424413208884466156471,285354101659677626337811843311374435255,2º,0300-906-3258,Eduarda Nunes
285800954359142103256252276683519034295,285796988514239289241218775543835788215,1º,21 3782-1243,Ana Lívia da Mata
286133706461905337362497917648153871287,286131329300117259376111586939372831671,2º,(021) 4835 6622,Dr. Kaique Azevedo
286522718720554438115747435635944981431,286518755965549962156665345949076554679,2º,+55 41 6292-8035,Luiz Miguel Lima
286888751167578926558113712012133663671,286885582120306518494928310149157487543,1º,+55 61 3636 0499,Sophia Monteiro
287361744486211522365436636820534461367,287358573458235051447602423906819113911,3º,+55 61 5779-2482,João Felipe Farias
287902105986798972225519830460176532407,287898118987976766904715341786993918903,2º,+55 (021) 8279 5375,Maria Sophia Vieira
288476486158894146850230572768198656951,288473314576320538335419574736914744247,1º,84 8467 0525,Alícia Vieira
289161015343857002844354731895448404919,289158639212035037542992710536834319287,1º,+55 (041) 8523 5173,Nicole Ribeiro
289902592291869279788154498192484074423,289900225350514166138368420140405752759,1º,+55 81 0848 6134,Erick Caldeira
290624359030126490075386130167251600311,290620397701228939369574642202729251767,2º,41 8719 0231,Gabriel Oliveira
291281952858223046590890159988678067127,291278784444775938643511967909014668215,1º,0800-889-3741,Gabrielly Fernandes
291759698836640385574533414768825598903,291755736794689372244973996254228120503,2º,(021) 4501-5372,Paulo Correia
292117032269105295332443268371603260343,292114641717757752433028501748779844535,3º,+55 (051) 1702-8134,Ana Vitória Duarte
292816602524580671837078216795165557687,292813441875493490289615121691500086199,2º,+55 41 8259-4535,Dra. Yasmin Nogueira
293534411419979482051321020866772599735,293530449615712956260104214276034790327,3º,+55 (084) 5238 8549,Maria Julia Oliveira
294276779381966301407001085476857971639,294272827401991927389005222992947708855,3º,(031) 8768-6471,Bárbara Freitas
294613498438826624730679173017539707831,294610328995413404098938982207909528503,3º,+55 61 9143-1621,Luiz Gustavo Gonçalves
295155433489949770392438165951624774583,295151457503842154550591608769223066551,3º,+55 (031) 8531-5777,Felipe Fogaça
295598303072772005186299441684890780599,295595139809155460669841180876301665207,1º,+55 (061) 9392-9984,Sabrina Nascimento
295956414842705455081208222145361216439,295953265998614488159365897135344321463,3º,41 3613 5141,Luiza Fogaça
296383455430938964999938437391208154039,296381079140660674671510284824494736311,2º,51 7065 6188,Yago Costela
297127407560035257076133248891881784247,297125030794387991657443771400740668343,2º,(051) 1424-7706,Maria Eduarda Peixoto
297474443074392887782558364455995179959,297471259528366739611995202626584314807,1º,0800-662-0987,Marcela Costela
297875321334941749907246919489037796279,297871371890268576342270235783129727927,3º,(084) 8134 6589,Vicente Freitas
298515484254231705642138365705949807543,298513107330128115198588676399190770615,1º,(051) 5414 6435,Daniela da Conceição
298852205054111604275693763905439663031,298848242299107128315453686164383597495,2º,71 7305 5168,Arthur Aragão
299299050306128804854379712293997118391,299296675125044789722767449000591492023,2º,+55 41 2035 1822,Sr. Guilherme Viana
299812450225328163018795745171680265143,299810073459680897602642075745725449143,3º,41 6371-5668,Leandro Freitas
300367839644553156025730967805068837815,300365461373570802837253906759422313399,1º,+55 (041) 2595-3268,Sr. Gabriel Rodrigues
300992162714996122433045329022736925623,300988196077811683275670756072601420727,2º,(041) 9918-9861,Bárbara Monteiro
301836729222970479243872428721608852407,301833559700329096098820693114600293303,3º,+55 (021) 8723-7168,Dr. Gustavo Henrique da Rosa
302373104200104698868311850559522210743,302370726879860295848783751270342329271,1º,+55 31 3299 1466,Guilherme Fernandes
302906310446879160485736574731996627895,302903140528096964770283292856135451575,2º,(051) 4915 4693,Ian Rocha
303487859579259438322607512218729972663,303484676270917777696549293978305168311,3º,+55 81 3497-9781,Sra. Isabelly Azevedo
303977476709407102102006050886594593719,303974309009013456787139231281915888567,1º,0500 547 0606,Agatha Gomes
304773732973778598577485148516318970807,304770549031611637838543401075674973111,1º,+55 21 1219-6494,Mariana Rodrigues
305447156113376530021745001858353857463,305444779189272939580107372068390306743,1º,(084) 4211-1412,Marcos Vinicius Cardoso
306106335455461321999055338035084526519,306103166249732588909476811633324196791,3º,71 9882 9972,Sr. Bryan Cunha
306888315834913860722571739947524686775,306884354981385285106283830993471407031,2º,+55 (051) 2159 4930,Ana Vitória Duarte
307710705667147012318643802760783594423,307707536382190116717513794591016616887,1º,+55 (021) 7915 2635,Letícia da Costa
308041880099510099880415373153792164791,308038710814553204278240811345451942839,1º,+55 (021) 4122-4495,Augusto Moura
308855552536249969483224294298451444663,308853175770602704068452948483122660279,2º,0500 666 4542,Carolina Souza
309632781444340202747174847161506726839,309628821224636927248083508475810022327,1º,+55 11 0646 4682,Alexia Azevedo
310331572015468276378304665341718168503,310328406533463181460255076595089540023,1º,+55 71 5523-9134,Agatha Nogueira
310783965140337375801474728150264185783,310781589008515410500742084839575126967,1º,+55 (071) 6505-6245,Isabelly Martins
311506527170889904274601972404916061111,311504148424538576003316199393209877431,3º,+55 84 3419 9983,Luiza Correia
312103115551534964794328680276307477431,312099946900403369307916010780029617079,1º,+55 (071) 8824-5730,Isabel Lopes
312418443717569899374894120145544020919,312415272531137103428823403070566433719,3º,+55 31 0049-7398,Benício Melo
313099013633567430031689001763210527671,313095052066985391787422030409167537079,2º,(081) 3398 7007,Ana Júlia Nascimento
313504660161849050643469043263516967863,313502282920832810140491421328724984759,2º,(051) 1620-5132,Levi Oliveira
314270796097221174215458420121365906359,314268419648486558857162052953398576055,3º,84 1951-7326,Bryan Ribeiro
314905414233557569159253770758200230839,314903036834085003630073019893903786935,1º,(061) 0670 9130,Stephany Azevedo
315569346076970779277961213198677050295,315565384272704253491485571115653530551,1º,+55 (021) 6583-3095,Augusto da Mata
316272893823888859398809055805298705335,316269723271281363564997556432196076471,1º,(061) 8405-9161,Juliana Ferreira
316795008365595811554594771921113711543,316791840982114816291689761187217802167,2º,61 1113-7019,Lívia Lopes
317250567368610818466163615399472792503,317247398955163710518727439474606998455,1º,(021) 1974-3818,Srta. Maria Eduarda Nogueira
317884393777919208368059474692068869047,317880436568886108404990525959341081527,3º,31 5116-2212,Vinicius Costela
318743226821889346242008794237409428407,318740062211394038982190132885281047479,1º,(041) 5403 1464,Elisa da Conceição
319090247045211611698950954055119406007,319087076571832278382836379616547177399,2º,+55 31 6479 0283,Júlia Cardoso
319566409569572940593999174018617574327,319563237907771169567894243823017264055,1º,0900 830 3359,Maria Vitória Jesus
320224793698590576900599784582758532023,320222417012171473998581537211014185911,1º,(061) 1173 9402,Sra. Eduarda Ribeiro
320944978329670539840898643749920572343,320941016842316664109284284272776315831,2º,+55 (011) 2645 5882,Joana Martins
321368849236806341592545453614106411959,321365680268762096047361532610461565879,3º,84 9635-1215,Srta. Maria Luiza Sales
322013783117586581294864490488632968119,322009015959048098010604013546983654327,3º,+55 71 3098-6623,Murilo Lima
322409125706420571767781946163001033655,322404360845498801398692869084551578551,1º,+55 21 4007 9607,Benjamin da Rosa
323236256868811226998239075372871451575,323232295460685513782970842417023157175,1º,(071) 7902-9081,Daniela Aragão
323780562981153937052680370928113419191,323775801210130504737295972038374327223,2º,+55 (021) 7451-1656,João Sales
324322474026143840894995159924112360375,324317726833102311204720630307427189687,2º,(084) 4531-1549,Pedro Miguel Vieira
324704354086375245060845133132206441399,324698808352683734100655397657632834487,3º,+55 41 1205-4259,Esther Monteiro
325363533586916362062608668308231422903,325357987853224851104018836601281184695,2º,(071) 7135 4502,Heitor Gonçalves
326087678279243275482922683641899516855,326085301038227034979743525623782704055,3º,0900-908-4706,Luiza Novaes
326368937701571776277952136031768937399,326364185913296820761065757504983794615,1º,+55 41 0924 3422,Breno da Cunha
326720710109309809824694103337282569143,326717541775090864393033222680943526839,2º,(051) 5734 2140,Raul Peixoto
327231755446747406564878226529473266615,327228575307532246509202109046643229623,1º,21 8784 8582,Leonardo Duarte
327641362749329440277777460290117698487,327638171676627853252582986334253351863,2º,(011) 5471 9499,Breno Moura
328310027207802277465319715295556010935,328306067701152464592074421636335666103,2º,+55 41 5170-4799,Rafael Azevedo
328884431386030693913889878026347611063,328881269627749237166505661706302391223,3º,+55 (071) 0885 4368,Srta. Helena Ferreira
329538064281370512298449848132595614647,329534895551010754296644970811094205367,2º,+55 81 3449 8702,Sarah Rezende
330366011573063226965151314921386148791,330362036220780911235924544886025749431,3º,84 2258 9102,Juliana Moreira
331353973686969288400138436220675163063,331349220947956382712812685935740453815,2º,+55 (041) 3488-3801,Cauê Gonçalves
331727930217895803501458886764683068343,331723980614766304910213208984720245687,2º,+55 21 2821 8302,Dr. Murilo Castro
332311842013310419213277836979734840247,332308675818251861669098757905082221495,3º,+55 51 3528 0830,Nicole Farias
332997166411340430875446435165101097911,332994000691650848418030228529339433911,3º,+55 (041) 1386 0435,André da Luz
333577908604885500928515358357765489591,333574738923787792756630834298350732215,1º,84 7554-4721,Maria Sophia Oliveira
334294132540893213281968370057388229559,334290962067513879964537055677763552183,2º,+55 61 0328-3459,Isadora da Luz
334858246565374277078580174782676075447,334850314717112324018926714353743037367,3º,+55 41 9702 4503,Isabelly Peixoto
335467505113768618751248588646503416759,335463540774200892507565983081976562615,1º,+55 31 2350-6042,Pietra da Rocha
336812001327207983530523287818252583863,336806457178079722854975163567937160119,2º,+55 (071) 0526 3067,Sarah Castro
338144621793683597688729579734727656375,338139075346938624100981305475370058679,1º,81 0850-0043,Dra. Sophia da Mota
339035145310377816159399774266759316407,339030392095995935382186779301445370807,2º,+55 51 3039 8230,Mariane Rodrigues
339992223177341542154756172818587845559,339981130125395269951250270444815909815,1º,(081) 7866 3187,Laís Rezende
403895435398218302770811236767761335,395971351496191639305719092183565239,3º,84 5191-1344,Natália Araújo
2076399410773138014115870985322496951,2073230680413380009614181911956292535,3º,11 8437-3221,Levi Nunes
2902750730360165339461265894423135159,2897203570561729120461501155837739959,1º,(084) 4843 6488,Yago Castro
3899439588682685448658320486253724599,3896269432216002188206387912255996855,1º,(051) 5524 2033,Stella da Mata
4415213975912596113725326879103386551,4412045245552838114445280098696561591,1º,(031) 9585 0489,João Pedro Rocha
4775701877668011308390595431030326199,4772532196570303132790038729081488311,2º,+55 21 0428-5657,Davi Azevedo
5201949312766590930182773281573307319,5197995114403666511318129124839785399,2º,41 4278 2659,Maria Eduarda Barbosa
6582104775274863346956712509251519415,6578143525605475157867964584863990711,1º,81 9806-1912,Rafael Almeida
7318140188688242585149839132596634551,7314172363081365714233259169297990583,2º,0800-680-4621,Dra. Sophia Costa
7764984410739330479101678871975822263,7761018882749166518393813457491461047,1º,+55 84 6758 2249,Sabrina Ferreira
8277586898482982572892560210364990391,8273624935760131756675930215560774583,2º,81 7153 1358,Isabelly Sales
8858329567397027709714262440976581559,8855160044755644563206456779443798967,2º,(071) 4579-5816,Sabrina Teixeira
9436695549891969948125663551321015223,9431942731650901742576348650430268343,2º,0900 152 2868,Heloísa Viana
9963561483733065047107458297181242295,9960393862567582244612620017620747191,3º,84 5377 6216,Amanda Farias
10354949953432293616966808805757420471,10350988545306580402978724043989189559,1º,(031) 1709 3468,Ana Sophia Freitas
10809718893210708287267269889939997623,10805758118910295185222306431200658359,2º,+55 (041) 8541 7577,Amanda da Cruz
11393632827785711884270341451789108151,11389668171305335580646111426732360631,2º,+55 84 8369 6412,Eduarda Silva
11717675299415590395056593923515614135,11713714287430689750935815924803175351,1º,+55 (041) 7165 4341,Francisco da Cunha
12180366104707481328507026758648988599,12177987992181453171925363096526521271,1º,(011) 4784 4103,Pedro Henrique Correia
12570168664277661871179475277633029047,12567801802150710738351450346219635639,3º,(041) 1818-6225,Murilo Gonçalves
13649257505372542376238365576752530359,13643710028661456101318127894925673399,3º,+55 11 5245-9358,Dra. Gabriela Cardoso
15019111484506222602451628423022642103,15015942278777489513112074276489659319,2º,+55 71 3107 9787,Rodrigo Pereira
15386735546087460099128874366375560119,15383559922877563352734442753769079735,1º,+55 (084) 4906-1109,Pedro Henrique Moraes
16049869007307013978041527129350603703,16045127756377672857072995696430547895,2º,(051) 5373 9185,Vitor Rocha
16584664174880699166846198868342997943,16580698805346860236883342607566242743,3º,0300 775 0918,Alice Gonçalves
17441116174882795856917219275400545207,17438739884604505530393526401111425975,2º,(021) 6608-8101,Renan Azevedo
17951344353052220480365005613499155383,17948175701920624991054269757008380855,2º,+55 31 8695-1174,Evelyn Nunes
18334809451902885015761206442847372215,18331639850033339358220958870362391479,2º,+55 (041) 9662-5042,Felipe Fernandes
18845832605454977764037643643411235767,18841871118101102035059015848185562039,1º,+55 81 1232-1830,Júlia Azevedo
19532738318380611628666614302277632951,19529570380302478767972481668026205111,2º,+55 (081) 4396 7920,Olivia Moraes
20173705403520087146558457817451463607,20168941810248917001982468118194422711,1º,(081) 9376 2714,Dra. Sophie da Rosa
20633220031004943735458856719945565111,20628463805952887419971671987977454519,1º,+55 61 8525 3760,Lorenzo Ribeiro
21406484916440100813059999869826237367,21403319830575818468957134723720938423,2º,+55 (084) 5447-7843,Caio Monteiro
21986434352991053135315138189944161207,21984059013450712975367854493427565495,2º,+55 11 0280-9232,Luiz Otávio Melo
22911027801814143096592056315422180279,22907860893702122924282199828332807095,3º,+55 31 6832-3921,Ana Lívia Castro
23558323870259745591606588506187760567,23555155219128150103188409800846476215,1º,31 9942-6464,Ana Beatriz Costa
24412401719143939840078235982249591735,24409234256434782066071821968107373495,2º,+55 (081) 5581 0757,Dr. Renan Monteiro
25108027362864056152222106010733773751,25104856968712885350143030009639732151,1º,+55 (061) 5339 4963,Ana Júlia Moreira
25462967629452060042441758801213522871,25459798978320464552351337259234231223,1º,51 8708 2359,Lorena Ribeiro
26172851331754568388985308443719238583,26169682126025835303738963408512615351,2º,+55 (021) 5493 2924,Sra. Isabel Farias
26975434044130991388912722817503724471,26972264283805120699303970750817633207,2º,+55 (071) 1096 3079,Gustavo Nogueira
27324830161590734600771471915398464439,27320885945976286980346864276416496567,1º,0300-001-2024,Pedro Almeida
27629079140607836969654605598047863735,27625896466091476454307211212612699063,3º,+55 71 2459-2440,Diogo da Mota
28182878212926681148096582560518505399,28180493603691326820562747208409285559,1º,(081) 7127-5092,Rebeca Ramos
28487907351660061477555089599977751479,28484730302343239474017242060463276983,2º,+55 (031) 3029 5430,Srta. Maria Eduarda Cardoso
29183520715014988078943086886240125879,29180353965359292932100302264556848055,2º,(041) 4195-6561,Emanuel Gonçalves
29601053448377811190830705558453224375,29597886064896815931149427732824458167,2º,+55 41 1492 5978,Alexia Melo
30238843325744139681416612628132004791,30235697413095185786347942587547255735,3º,+55 (084) 7620 2949,Pedro Miguel Dias
30771269333574160825223508724153582519,30767293109782057441833969132692046775,1º,+55 (081) 0938 2492,Maria Julia Rezende
31504905955911095684621982505940288439,31501738334745612877836339681402553271,1º,+55 84 4113-0727,Enzo Souza
31795676323008621343394295068749988791,31791714201829445498946508937241035703,3º,(011) 2807-2097,Dr. Anthony Cardoso
32327295946600572305438007969435616183,32324126503187351676831759550501880759,3º,+55 (061) 5141-7239,Enzo Gabriel Lopes
32637870026743838451401698609176249271,32634701375612242964814514627337782199,1º,+55 (051) 9538-3219,Srta. Isabella da Paz
33014995208801949044202775605137376183,33012619235436308770833501077954102199,3º,(041) 4028 7075,Lucas Gabriel Alves
33745481164800179149772568523629134775,33742311008333495891532466316623741879,1º,(031) 2123 0236,Cecília Alves
34224808458113140336237609647373288375,34222433356257287719130626527575933879,1º,+55 81 7987 8991,Matheus Cardoso
34983039720483053241190373691079525303,34979853243014892045241791477373469623,3º,(011) 3356 1818,Maria Vitória da Cruz
35701621407379027587562353524037911479,35699246305523174970183465576738063287,3º,(071) 7640-3223,Emanuel Araújo
36213437793294213151424294050788017079,36210268349880992518087577173254996919,1º,71 5489-4028,Sabrina Rodrigues
36966105971005024473895886026535338935,36962152168782912624530097888343360439,1º,+55 (041) 3747 3858,Sr. Felipe Fernandes
37350372066578708218886497721748030391,37347193115785985877735016395778032567,3º,+55 11 7668-7437,Daniel da Mota
37927934675505755814878791789887882167,37924765786689672785495217327697036215,1º,81 0511 6709,Maria Fernanda Freitas
38774894270128855980545603515531396023,38770922007744878310878754134416425911,3º,+55 11 8167-2914,Isabella Nogueira
39490315704078461353875778656081806263,39486352473705010309569921702976291767,3º,+55 (081) 1748-0602,Sra. Ana Julia Porto
39868233484674364641719895661713032119,39864270967354376225942821738113139639,1º,+55 11 8270-8068,Daniel Oliveira
40357069900508612866665315348783563703,40353900060954579663813416904059782071,3º,+55 (061) 4567 4120,Ana Lívia Rocha
40733403355538718409011469083386053559,40731026193750640425807494461295690679,2º,+55 11 3698 0964,Maysa Moura
41547868311588218200147970044574565303,41543907774972292640662676610773943223,2º,0300 813 3263,Lívia da Rosa
42313232168516640267898568923398013879,42310044027257066273294832096139019191,2º,+55 81 3801-3719,Cauã Peixoto
42848795770038551310829979213022626743,42845626801994305765947799384411603895,2º,+55 71 1305-7868,Benjamin Alves
43681500792118410065698088199011959735,43678315027703711495504071644351300535,1º,(071) 7478 9863,Emanuelly Nascimento
44461881000372648194717037261591151543,44457919750703260005372710058350347191,2º,51 9400 7270,Theo da Mata
44846146541349194344851214838796649399,44843758921443664472255420656655795127,2º,41 6296 8456,Vitor Lopes
45162260492299945393729194947713958839,45157518211404491590872829830113788855,3º,+55 (081) 0264-8436,Luigi Souza
45857092507516156323896752324309418935,45853127692579454991852214978198373303,2º,51 3770 6713,Sr. Vitor Hugo Lopes
46262736342040251446991297400096949175,46260359972533798600290322096503129015,1º,51 0694 0306,Joana Jesus
46629564873641683213266017149742482359,46626392498786449553651885686718202807,2º,+55 (084) 6059-1161,Fernando Barros
47304600306346779939505940186936902583,47301418661796532113474504121576063927,2º,+55 (021) 1563-0297,Kevin Lopes
47669830172084998881570408724888290231,47665878825935924975898784662473147319,2º,21 1748-7730,Maria Vitória Gonçalves
48863798501946799935509281532595667895,48859837014592924204783257081950241719,2º,0300-204-4984,Sofia Azevedo
49608542754211909622766359273856566199,49605372756201551394102582117256135607,3º,(071) 3914-0696,Davi Luiz Teixeira
50307345526477010447413647998821073847,50303372551039570150817074930893718455,3º,+55 (071) 4158 2449,Gustavo Caldeira
51061587650864330144013693693154558903,51058417256713159345308658237891150775,1º,(084) 6277 9924,Maria Cecília Jesus
51750871317859667138630230341987861431,51747702825184396681336207583983436727,1º,+55 (021) 9910-2425,Ana Sophia Dias
52253969912140758140852132438765470647,52250801419465487682925635408092201911,3º,0900-313-2595,Augusto Almeida
52679438930542635115311843887836038071,52675470708794945673243023892797457335,1º,+55 71 0479-9880,Srta. Stephany da Rocha
53124688289682310866392366157750600631,53121519163181740294793928517091591095,3º,71 8752-5470,Esther Nunes
53645214861327989622705679943719977911,53641255116993689205316293615656633271,1º,+55 11 8883-5927,Yasmin Duarte
54382046042405662130991365398146057143,54377286489770780214701892877999670199,2º,+55 84 6877-0607,Helena Peixoto
54721134100553324471965526876286616503,54717965053280916412145439834863043511,2º,(031) 9212 1513,Dr. Davi Luiz Novaes
55437375704441277505180530809281708983,55434200715056680878836262778924434359,2º,(041) 6994 1622,Mariane Araújo
55915897326569631137804593192384070583,55912726932418460336552209197889225655,2º,+55 (021) 5363 1191,Pedro Henrique Gonçalves
56490298969496847127086566463873745847,56487131506787689355943034437855609783,2º,+55 31 8458-8887,Samuel Cardoso
57142346984673730171958390450959942583,57139179838877222454231892925318693815,3º,+55 31 4877-2196,Anthony da Conceição
57907694045231699213176677104716350391,57902938454004943011894265113647252407,1º,(084) 2780-6786,Sr. Daniel Jesus
58519337361317720243803335475887080375,58516165857972274240297810082964702135,1º,(011) 5942-1277,Stephany Nascimento
59046200205260477287496029389132661687,59043031395672556772462079438429094839,1º,+55 31 2063 7926,Calebe da Costa
59867007058806593884103978803699909559,59864627520173640468269525739199792055,1º,84 4395-0929,Srta. Alícia Lopes
60527767795015170571368988907629970359,60525391029367905158368120695811212215,2º,(021) 5261-0749,Bárbara Santos
61334321660581296041679390793422603191,61331933565306791083184852350892508087,1º,(031) 5048 2285,Alexandre Teixeira
62010919631107499085677592544637354935,62006957668384648270174220140817941431,2º,11 7334-4863,Ana Beatriz Caldeira
62873715826222925494745958554423002039,62868975922172347117275750403630433207,1º,(061) 0023 5022,André Fogaça
63456057002543858430342365328714236855,63452873060376897688075553988187259831,2º,21 8548-0994,Isis da Mota
63948057157363626251186065269160412087,63944086162630248807940985084312814519,3º,84 6757-0439,Sra. Nina Ribeiro
64257036057682830201898076278284878775,64253868674201834938411538242504754103,1º,+55 31 6620 5572,Enzo da Paz
64547013826242563162809502839574102967,64543050992009924686771893306831143863,1º,(084) 9710-6822,Larissa Araújo
65142015979845925595007145368984224695,65139641115674560519899415595494671287,2º,(021) 6968-6521,Maria Luiza Souza
65849526719452969212195729451021239223,65846354423825898069553161907543999415,3º,+55 61 5319 6547,Isabella Melo
66813729654299765516220239120011887543,66809769909965465097688064386503279543,1º,(071) 3755 9505,Maria Azevedo
67632160296795754295530149695736513463,67628986020464620296045799557967381431,3º,+55 41 8055-5545,Renan Ribeiro
68016425600087812902452198251987993527,68012452070053235002558600939431003063,3º,71 3340-0106,Augusto Alves
68840413464358877209807635930308412343,68837222470885452697770458484585006007,1º,(051) 9108-6375,Murilo Gonçalves
69455197701719613733776270678091367351,69451235818224925429081286103762469815,3º,0500 747 8004,Vitor Hugo Teixeira
70295024384871554681518815534676968375,70291054420104289922721302472716190647,3º,+55 11 8046-3186,Bruno Correia
70981129655671306933214345521378100151,70977968531215150300428122484696679351,3º,(071) 2461-5223,Diogo Cunha
71462838864462096961497005102033273783,71460462415727481600767286760402322359,2º,+55 (071) 3411 3448,Nicole Silveira
72172729221930256509424453939154387895,72170347068767940125415334726842188727,2º,71 7270-4204,Maria Cecília Moreira
72682968412814270614301522063553463223,72679786292895047699943338588697265079,1º,(031) 8216-9256,Isabella Costa
72971345059437752807852342992376693687,72967391177987478442402481536206373815,3º,0300 380 3547,Maria Clara Teixeira
73437204515861239225455764210754782135,73432466037917586104119321245409084343,3º,+55 71 2209 7732,Sra. Heloísa Peixoto
74203340530461525311135269709657932727,74200171641645442281230122115622241207,3º,51 9247 5082,Emanuella Azevedo
74534515517421750472764521606868632503,74531344806357929613072182152595243959,2º,+55 (061) 3215-0295,Augusto Silveira
74881534710777903241353930474808148919,74877571876545264768027487917742228407,2º,41 9897-6874,Vitor Gabriel Almeida
75460690914965762750648319626566697911,75457524482222717659956535954050909111,1º,+55 (084) 0761-2851,Sra. Lorena Rocha
75782369931279678241569991522620015543,75778396876614075427922760066689926071,1º,+55 (061) 3629 4974,Igor Novaes
76398753864469740280442092863216681911,76395584183372032107142875570854167479,3º,+55 71 8338-9512,Eduardo Duarte
76855899807579907906694623876761256887,76853523041932642489942257175342875575,1º,+55 (051) 6907 0379,Cauã Nascimento
